uid,title,genre,popularity,ranked,score
359,I'll/CKBC,"['Action', 'Sports', 'School', 'Shounen']",6117,6754.0,6.36
3838,Himitsu no Akko-chan 2,"['Magic', 'School', 'Shoujo']",10475,6753.0,6.36
22481,Hello Kitty no Kieta Santa-san no Boushi,"['Kids', 'Fantasy']",13037,6752.0,6.36
37998,Girly Air Force,"['Action', 'Sci-Fi']",2292,6751.0,6.36
34675,Chou Yuu Sekai: Being the Reality,"['Action', 'Game', 'Adventure', 'Romance', 'Fantasy']",4051,6743.0,6.36
10319,Chou Dendou Robo Tetsujin 28-gou FX,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",10430,6742.0,6.36
2127,Chouja Raideen,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",8454,6744.0,6.36
8375,Chogattai Majutsu Robot Ginguiser,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",10287,6741.0,6.36
32023,Bubuki Buranki,"['Action', 'Sci-Fi', 'Drama', 'Mecha']",1628,6740.0,6.36
30143,Bobobo-bo Bo-bobo Recap,"['Action', 'Parody', 'Comedy', 'Sci-Fi', 'Shounen']",9034,6738.0,6.36
35072,Boruto: Jump Festa 2016 Special,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",4624,6739.0,6.36
6107,Aruhi no Clamp Gakuen Tanteidan,['Comedy'],9655,6737.0,6.36
14373,Arata naru Sekai: World's/Start/Load/End,['Sci-Fi'],3430,6736.0,6.36
39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?,"['Comedy', 'Ecchi', 'Romance']",3051,6735.0,6.36
39709,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,['Comedy'],8223,6734.0,6.36
40292,Alien Alien wo Utattemita,['Music'],14185,6733.0,6.36
17325,Ajin Senshi,"['Fantasy', 'Sci-Fi']",9192,6732.0,6.36
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"['Drama', 'Historical', 'School', 'Slice of Life']",12069,6731.0,6.37
36937,Virtua Fighter: Costomize Clip,"['Action', 'Drama', 'Martial Arts', 'Music']",11902,6730.0,6.37
1460,Uchuu no Kishi Tekkaman Blade II,"['Action', 'Adventure', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",6865,6729.0,6.37
39185,Tatakau Mono-tachi e Ai wo Komete,"['Drama', 'Music']",14531,6726.0,6.37
501,Doraemon,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",3890,1936.0,7.44
30246,Space☆Dandy 2nd Season Picture Drama,"['Comedy', 'Sci-Fi', 'Space']",7635,6725.0,6.37
8553,Time Bokan Series: Time Patroltai Otasukeman,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",10414,6727.0,6.35
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"['Sci-Fi', 'Adventure', 'Comedy', 'Seinen']",7581,1935.0,7.44
17269,Captain Herlock,"['Action', 'Sci-Fi', 'Space', 'Drama']",2140,1934.0,7.44
3864,Souten no Ken Specials,"['Action', 'Martial Arts', 'Historical', 'Shounen']",8012,6724.0,6.37
11633,Blood Lad,"['Action', 'Comedy', 'Demons', 'Seinen', 'Supernatural', 'Vampire']",185,1933.0,7.44
33836,Seiren,"['Romance', 'School']",884,6722.0,6.37
22819,Aikatsu! Movie,"['Slice of Life', 'Music', 'School', 'Shoujo']",5720,1932.0,7.44
4481,Saiyuuki,['Adventure'],8003,6720.0,6.37
763,Zoids,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",2277,1931.0,7.45
1872,Saru Getchu: On Air,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']",9696,6721.0,6.37
18639,Rinne no Lagrange Season 2 Specials,['Comedy'],7561,6718.0,6.37
4574,Saikyou Robot Daiouja,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",11001,6719.0,6.37
25519,Yuuki Yuuna wa Yuusha de Aru,"['Slice of Life', 'Psychological', 'Drama', 'Magic', 'Fantasy']",1065,1930.0,7.45
7117,Pika Don,"['Drama', 'Historical']",10394,6717.0,6.37
970,Yokoyama Mitsuteru Sangokushi,"['Action', 'Adventure', 'Historical']",6144,1929.0,7.45
3619,Nanako SOS,"['Comedy', 'Parody', 'Romance', 'Super Power']",9257,6713.0,6.37
6625,Nono-chan,"['Comedy', 'Slice of Life']",10491,6714.0,6.37
10798,UN-GO,"['Mystery', 'Supernatural']",967,1928.0,7.45
34003,Nameless,"['Music', 'Romance']",8246,6712.0,6.37
2740,Monkey Turn,"['Action', 'Sports', 'Drama', 'Shounen']",9568,6710.0,6.37
32799,Tokio Heidi: Mainichi no Kodomo Uta,"['Kids', 'Music']",14672,14245.0,5.43
37453,Time on the Planet,['Dementia'],15468,14221.0,4.02
17813,Kyoto Animation: Megane-hen,['Supernatural'],4488,6709.0,6.37
36204,Tokimeki Restaurant☆☆☆  MIRACLE6 Movie,"['Music', 'Romance']",8851,14244.0,5.96
7295,Koi Tsubomi,"['Music', 'Kids', 'Fantasy']",8419,6707.0,6.37
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"['Historical', 'Drama']",14354,14243.0,6.32
19513,Toki-iro Kaima,"['Horror', 'Shounen']",12476,14242.0,6.5600000000000005
17201,Toki no Daichi: Hana no Oukoku no Majo,"['Adventure', 'Fantasy']",12757,14241.0,5.79
10713,Towa no Quon 2: Konton no Ranbu,"['Action', 'Sci-Fi', 'Mystery', 'Super Power', 'Supernatural']",2622,1927.0,7.45
2162,Koutetsu Sangokushi,"['Adventure', 'Historical', 'Shounen']",4794,6708.0,6.37
38012,Toe! Space Attendant Aoi,[],10877,14239.0,5.5
26149,Tobiuo no Boy wa Byouki Desu,"['Fantasy', 'Historical', 'Kids']",15347,14238.0,7.25
26339,Tobidashicha dame!,"['Kids', 'Drama']",15265,14235.0,7.4
24803,Tobidasu Ehon 3D,['Kids'],15058,14236.0,5.93
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"['Drama', 'Kids']",15282,14234.0,5.54
35453,Tobidase!! Buddy-kun,"['Game', 'Parody']",13715,14233.0,5.44
20125,Tobidase! Machine Hiryuu,"['Cars', 'Comedy', 'Parody', 'Shounen']",12942,14232.0,5.39
35101,Tono-sama no Chawan,['Kids'],15934,14270.0,7.2
39256,Tong Tong - You You no Koutsuu Anzen,['Kids'],16280,14269.0,7.71
39255,Tong Tong - You You no Hi no Youjin,['Kids'],16268,14268.0,7.71
37750,Turning Mecard W: Vandyne-ui Bimil,"['Adventure', 'Cars', 'Game', 'Kids', 'Mecha']",14697,14320.0,4.88
35543,Turning Mecard W Season 2,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']",13582,14318.0,5.47
35542,Turning Mecard W,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']",13525,14317.0,5.35
37749,Turning Mecard R,"['Cars', 'Game', 'Kids', 'Mecha']",14573,14316.0,4.58
38640,Tug-Tug,[],15748,14315.0,4.53
32890,Tu Xia Zhi Qing Li Chuanshuo,"['Action', 'Adventure', 'Comedy', 'Martial Arts']",13507,14314.0,6.05
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"['Comedy', 'Magic']",13263,14370.0,4.66
34426,Union Union,['Kids'],15596,14369.0,4.7
6273,Tsuyu no Hito Shizuku,['Historical'],12195,14310.0,6.57
34990,Unicorn no Kyupi,"['Fantasy', 'Kids']",15187,14367.0,5.45
30977,Umi no Koumori,"['Drama', 'Kids']",15304,14363.0,6.79
29747,Warai no Show Gakkou,"['Kids', 'Comedy']",14887,14420.0,6.41
34038,Umihiko Yamahiko,"['Fantasy', 'Historical']",13694,14365.0,4.93
32388,Undouki Kenshin Manual Taiou Taisou,['Kids'],14314,14366.0,3.53
20225,Umigame to Shounen,"['Drama', 'Historical']",13049,14364.0,6.0
2708,Wankorobee,"['Comedy', 'Fantasy', 'Kids']",13584,14414.0,5.34
12139,Wanpaku Tanteidan,"['Action', 'Mystery']",11374,14415.0,6.13
37390,Xi Yang Yang Yu Hui Tai Lang: Zhi Xi Qi Yang Yang Guo She Nian,"['Adventure', 'Comedy', 'Kids']",15597,14469.0,5.0
38490,Xi Xing Ji,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",11727,14467.0,7.05
24839,X Maiden: Izakaya Tamaki,['Comedy'],13129,14465.0,4.71
12799,Xevious,"['Action', 'Adventure', 'Sci-Fi', 'Space']",11682,14466.0,5.72
31701,Wu Lan Qi Qi Ge,"['Kids', 'Historical']",14646,14464.0,7.0
40502,Yanoya,['Music'],16178,14520.0,4.48
35011,Yankee Hamster,['Comedy'],11449,14518.0,6.24
12791,Yankee Reppuu-tai,"['Adventure', 'Drama', 'Shounen']",12514,14519.0,5.77
39228,Yanbou Ninbou Tonbou no Koutsuu Anzen,['Kids'],16142,14516.0,7.57
30116,Yancharu Moncha,['Kids'],14784,14517.0,6.05
12793,Yanbou Ninbou Tonbou,['Fantasy'],14022,14515.0,5.68
3061,Kishin Heidan,"['Adventure', 'Mecha', 'Historical', 'Sci-Fi']",8398,6706.0,6.37
825,King of Fighters: Another Day,"['Adventure', 'Drama', 'Shounen']",4262,6704.0,6.37
3278,Kinnikuman: New York Kiki Ippatsu!,"['Action', 'Comedy', 'Sports', 'Shounen']",11056,6705.0,6.37
16149,Kick-Heart,"['Comedy', 'Romance', 'Sports']",3848,6703.0,6.37
17403,Kaitou Lupin: 813 no Nazo,['Mystery'],10729,6702.0,6.37
30921,Kacchikenee!,['Supernatural'],8585,6701.0,6.37
17471,Yanase Takashi Märchen Gekijou,['Kids'],14435,14514.0,6.33
2750,Heisei Inu Monogatari Bow Movie,"['Adventure', 'Comedy']",12769,6695.0,6.37
23765,Yamiyo no Jidaigeki,"['Historical', 'Horror']",13054,14512.0,5.12
1849,Haou Taikei Ryuu Knight: Adeu Legend,"['Action', 'Adventure', 'Fantasy', 'Mecha']",9726,6694.0,6.37
35183,Gurazeni,"['Comedy', 'Drama', 'Seinen', 'Sports']",4554,6693.0,6.37
2687,Gokuu no Daibouken,"['Comedy', 'Fantasy']",10808,6692.0,6.37
28557,Yamete! Writer Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,"['Kids', 'Drama']",15190,14511.0,6.83
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"['Drama', 'Kids']",13759,14509.0,5.9
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,"['Sci-Fi', 'Adventure', 'Space', 'Mecha']",11598,6690.0,6.37
37897,Godzilla 3: Hoshi wo Kuu Mono,"['Action', 'Adventure', 'Sci-Fi']",3582,6691.0,6.37
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"['Action', 'Sports', 'Drama']",12459,14507.0,6.6
31177,Yakyuubu Aruaru,['Sports'],12513,14506.0,4.12
8815,Domo TV,['Comedy'],9238,6688.0,6.37
26313,Yakusoku: Africa Mizu to Midori,"['Drama', 'Kids']",14675,14505.0,8.21
5189,Chou Tokkyuu Hikarian,"['Action', 'Kids', 'Adventure']",10920,6687.0,6.37
36626,Yakiniku-ten Sengoku,"['Slice of Life', 'Comedy']",12406,14503.0,5.61
34918,Yaiyai Mori no Comic,"['Comedy', 'Parody']",15306,14501.0,5.22
32270,Xiyue Qi Tong (2006),"['Action', 'Adventure', 'Fantasy']",14825,14499.0,5.64
2156,Bakugan Battle Brawlers,"['Action', 'Game', 'Fantasy']",1780,6685.0,6.37
33744,Yahabe,"['Game', 'Shounen', 'Supernatural']",13662,14500.0,5.63
37219,Xiongmao He Xiao Yan Shu,"['Comedy', 'Kids']",15991,14497.0,5.6
32269,Xiyue Qi Tong,"['Action', 'Adventure', 'Fantasy']",14733,14498.0,5.71
32809,Xiong Chumo Zhi: Xue Ling Xiong Feng,"['Adventure', 'Comedy']",13918,14496.0,5.03
37101,Xiong Chumo Zhi: Xiongxiong Leyuan,"['Adventure', 'Comedy', 'Kids']",15163,14495.0,4.44
37099,Xiong Chumo Zhi: Xiong Zin Guilai,"['Adventure', 'Comedy', 'Kids']",15376,14494.0,5.26
37102,Xiong Chumo Zhi: Tanxian Riji,"['Adventure', 'Comedy', 'Kids']",15126,14492.0,5.12
34676,Xiong Chumo Zhi: Xiari Lianlian Kan,"['Comedy', 'Kids']",14981,14493.0,4.55
34677,Xiong Chumo Zhi: Qiu Ri Tuantuanzhuan,"['Comedy', 'Kids']",15162,14491.0,4.52
37100,Xiong Chumo Zhi: Qihuan Kongjian,"['Sci-Fi', 'Adventure', 'Kids']",15189,14490.0,4.85
37098,Xiong Chumo Zhi: Nianhuo,"['Adventure', 'Comedy', 'Kids']",15641,14489.0,4.0
32818,Xiong Chumo Zhi: Huanqiu Da Maoxian,"['Comedy', 'Kids']",14416,14488.0,4.55
37097,Xiong Chumo Zhi: Guonian,"['Adventure', 'Comedy', 'Kids']",15598,14487.0,4.25
32808,Xiong Chumo Zhi: Duo Bao Xiong Bing,"['Adventure', 'Comedy']",14224,14486.0,4.49
32821,Xiong Chumo Zhi: Dongri Le Fantian,"['Comedy', 'Kids']",14451,14485.0,4.9
37149,Xing You Ji: Fengbao Famila,"['Sci-Fi', 'Adventure', 'Fantasy']",12735,14480.0,7.4
33630,Xing You Ji,"['Sci-Fi', 'Adventure', 'Fantasy']",11323,14479.0,6.77
33670,Xingji Biaoche Wang,"['Action', 'Adventure', 'Cars']",13917,14481.0,5.03
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"['Kids', 'Adventure']",14732,14478.0,5.22
31700,Xiao Taiji,"['Action', 'Kids', 'Martial Arts']",14588,14477.0,5.75
37300,Xiao Liyu Lixian Ji,"['Adventure', 'Kids', 'Magic', 'Fantasy']",15061,14476.0,5.74
40091,Xiao Hua Xian Di Er Ji,[],16141,14474.0,6.38
37225,Xiao Hua Xian,"['Kids', 'Magic']",15060,14473.0,5.82
34129,Xia Lan,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Drama', 'Magic', 'Martial Arts', 'Fantasy']",12477,14472.0,6.36
39192,Xia Gu Zhong An Zu,['Fantasy'],16120,14471.0,7.67
38467,Wu Geng Ji 3rd Season,"['Action', 'Historical', 'Supernatural', 'Martial Arts', 'Fantasy']",10323,14462.0,8.92
7419,Wrestler Gundan Seisenshi Robin Jr.,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Parody', 'Sci-Fi', 'Super Power']",12470,14461.0,5.83
39220,Wormy,['Music'],15677,14460.0,5.19
37343,Working Boys,['Kids'],15233,14459.0,7.13
36394,Wonderful World: Ganmen Shintaisou,"['Music', 'Kids']",15701,14457.0,4.0
12809,Wonder Bebil-kun,"['Comedy', 'Fantasy']",13492,14455.0,6.25
29986,Women,['Dementia'],14556,14453.0,5.32
1666,Babel Nisei,"['Sci-Fi', 'Adventure', 'Supernatural', 'Shounen']",9232,6684.0,6.37
37661,Wo Shi Na Zha,"['Kids', 'Fantasy']",14942,14452.0,6.44
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,"['Comedy', 'Super Power']",11569,6683.0,6.37
38556,Wo Shi Jiang Xiaobai 2nd Season,"['Drama', 'Music', 'Romance', 'Slice of Life']",9450,14451.0,6.58
12967,Arcana Famiglia,"['Action', 'Harem', 'Supernatural', 'Romance', 'Shoujo']",731,6682.0,6.37
31696,Witch Village Story,['Slice of Life'],14731,14448.0,5.19
36032,Air Recap,"['Supernatural', 'Drama', 'Romance']",6044,6681.0,6.37
40378,Witch Hat: Majo to Boushi no Waltz,"['Music', 'Horror', 'Supernatural']",15963,14447.0,5.4
34022,Whistle! (ONA),"['Sports', 'School', 'Shounen']",10114,14446.0,6.85
23579,12-sai.,"['Romance', 'School', 'Shoujo']",4412,6679.0,6.37
2631,The☆Doraemons: Goal! Goal! Goal!!,"['Kids', 'Fantasy', 'Sports', 'Comedy', 'Sci-Fi', 'Shounen']",9917,6678.0,6.38
19839,Wei Qi Shao Nian 2,"['Game', 'Historical']",13028,14445.0,7.29
37493,Watashitachi no Mirai,['Kids'],14995,14442.0,6.1
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"['Kids', 'Comedy']",14369,14443.0,5.71
51,Tenshi Kinryouku,"['Action', 'Drama', 'Romance', 'Shoujo', 'Supernatural']",2120,6677.0,6.38
22279,Watashitachi no Kurashi to Doboku,"['Historical', 'Kids', 'Samurai']",14223,14441.0,6.33
23393,Shin Don Chuck Monogatari,"['Adventure', 'Kids', 'Slice of Life']",12374,6675.0,6.38
9416,Renshenguo,['Adventure'],12553,6673.0,6.38
37009,Watashi wa Buranko,"['Music', 'Kids']",15723,14440.0,5.96
4801,Suhoyojeong Michel,"['Adventure', 'Fantasy', 'Kids']",10789,6676.0,6.38
30207,"Watashi wa ""Tofu"" Desu","['Music', 'Kids']",14674,14439.0,5.17
37398,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,"['Magic', 'Shoujo', 'Slice of Life']",10239,6672.0,6.38
40576,Watashi to Piano,"['Kids', 'Music']",16313,14438.0,5.5
35588,Watashi to Kotori to Suzu to,"['Music', 'Kids']",15898,14437.0,5.39
40553,Watashi no Ningyou,"['Kids', 'Music']",16310,14436.0,5.25
30695,Pop in Q,"['Music', 'Fantasy']",4638,6671.0,6.38
7550,Pokemon: Pikachu Tanken Club,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",5743,6670.0,6.38
5845,Pokemon: Pikachu no Natsumatsuri,"['Action', 'Comedy', 'Fantasy', 'Kids']",5631,6669.0,6.38
38497,"Watashi no Na wa Outafukuko: Chiisana Shiawase wo, Chikyuu no Shiawase ni.",['Historical'],14244,14435.0,5.38
39225,Watashi no Kamifuusen,"['Music', 'Kids']",16088,14434.0,6.42
21703,Pokemon XY: New Year Special,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",6553,6668.0,6.38
4890,Peut-etre Toi,['Music'],8045,6667.0,6.38
2234,Panda-Z: The Robonimation,"['Action', 'Comedy', 'Kids', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",8252,6666.0,6.38
37464,Wasurenai yo,"['Music', 'Kids']",15663,14431.0,5.93
37551,Onikiri Musume Saisen,"['Action', 'Samurai']",12090,6665.0,6.38
30974,Wasurerumonka!,"['Drama', 'Kids']",15141,14432.0,7.85
39588,Ojamajo Doremi: Owarai Gekijou,"['Comedy', 'Magic']",9463,6664.0,6.38
2233,Ocha-ken: Chokotto Monogatari,"['Comedy', 'Kids']",9801,6663.0,6.38
39528,Washimo 7th Season,"['Comedy', 'Kids', 'School', 'Sci-Fi', 'Slice of Life']",16087,14430.0,3.25
35295,Washimo 5th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",14405,14428.0,5.72
33099,Washimo 4th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",13824,14427.0,5.29
29099,Washimo 2nd Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",13325,14425.0,4.94
30875,Washimo 3rd Season,"['Comedy', 'Kids', 'School', 'Sci-Fi', 'Slice of Life']",13758,14426.0,4.67
39978,Waresho! Warera! Shodobutsu Aigo Iinkai,['Comedy'],11109,14423.0,5.24
16690,My Life,"['Slice of Life', 'Drama']",7273,6661.0,6.38
33319,Wareware no Heya,[],15375,14424.0,7.69
22219,Warera Salaryman Tou,"['Comedy', 'Slice of Life']",14000,14422.0,5.41
3194,Ningyohime Marina no Bouken,"['Drama', 'Fantasy', 'Kids', 'Romance']",9087,6662.0,6.38
362,Memories Off 2nd,"['Romance', 'Drama']",6819,6660.0,6.38
34717,Warau Tsuki,['Kids'],15689,14421.0,7.2
6130,Marie & Gali,['Comedy'],6838,6659.0,6.38
39190,Wang Zhe Wai Chuan,['Comedy'],16231,14411.0,8.2
4544,Wanghu Sim Cheong,['Fantasy'],11306,14412.0,7.39
39152,Wan Wan Kajida Wan,"['Kids', 'Sci-Fi']",16252,14410.0,8.5
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"['Magic', 'Comedy']",3189,6658.0,6.38
38847,Walls,['Dementia'],16100,14409.0,4.91
33438,Walking Meat,"['Action', 'Supernatural']",9804,14408.0,6.4
17106,Wala! Pyeon-uijeom The Animation,['Slice of Life'],13402,14407.0,5.59
4113,Mahou no Mako-chan,"['Fantasy', 'Magic', 'Romance', 'Shoujo']",9208,6657.0,6.38
33480,Waku Waku Koma-chan,"['Adventure', 'Kids']",14713,14406.0,4.78
3932,Magnerobo Ga-Keen,"['Action', 'Mecha', 'Sci-Fi']",10124,6656.0,6.38
36808,Wakamono to Koinu to Croissant,"['Kids', 'Music']",15662,14405.0,4.71
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,['Kids'],15547,14404.0,5.5
3676,Machine Robo: Cronos no Dai Gyakushuu,"['Action', 'Martial Arts', 'Mecha', 'Sci-Fi', 'Space']",9239,6655.0,6.38
18155,Line Town,"['Comedy', 'Kids']",10710,6654.0,6.38
20145,Wagahai wa Neko de Aru,"['Comedy', 'Historical', 'Slice of Life']",12370,14403.0,6.26
38558,Laidbackers,"['Comedy', 'Magic', 'Fantasy']",6895,6653.0,6.38
36392,Waga Na wa Cowboy,"['Music', 'Kids']",15486,14401.0,4.13
33084,Wa Wa Wa Wappi-chan 2nd Season,['Kids'],15446,14400.0,5.8
4597,Kouya no Shounen Isamu,"['Action', 'Adventure', 'Shounen']",10510,6652.0,6.38
18627,Visitor,['Sci-Fi'],12999,14398.0,4.23
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"['Comedy', 'Slice of Life']",13999,14402.0,6.48
33083,Wa Wa Wa Wappi-chan,['Kids'],15250,14399.0,6.06
38998,Virtual-san wa Miteiru Specials,"['Music', 'Comedy']",10670,14397.0,5.11
22561,Virtual Star 2000,"['Action', 'Music']",12944,14396.0,5.45
38781,Violence Voyager,"['Adventure', 'Comedy', 'Horror']",12834,14395.0,7.32
35434,Konbini Kareshi,"['Slice of Life', 'Romance']",1902,6651.0,6.38
30029,Video Ehonkan Sekai Meisaku Douwa,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Sci-Fi', 'Space', 'Supernatural']",14106,14393.0,5.69
16832,Video Ranger 007,"['Action', 'Adventure', 'Mecha']",14470,14394.0,5.55
35504,Velvet Underworld: Fragment Person,"['Action', 'Music']",12571,14392.0,6.64
35641,Vary Peri,"['Adventure', 'Comedy', 'Kids', 'Magic']",15722,14391.0,6.0
25599,Vampiyan Kids Promotion,"['Comedy', 'Fantasy', 'Kids']",14035,14389.0,4.71
25597,Vampiyan Kids Specials,"['Fantasy', 'Comedy', 'Kids']",13900,14390.0,6.43
30605,Uwabaki Cook no Tekitou Uranai!,['Comedy'],13227,14388.0,4.12
30131,Uwabaki Cook,['Kids'],13806,14387.0,5.38
6528,Utsurun Desu.,['Comedy'],12369,14386.0,6.36
30941,Utsukushii Message,"['Drama', 'Kids']",15188,14385.0,8.09
33897,Utsukushii Chikyuu wo Yogosanai de,['Drama'],15374,14384.0,6.43
27851,Ushiro no Seki no Ochiai-kun,"['Kids', 'School']",14712,14382.0,6.33
12833,Ushiro no Hyakutarou,"['Horror', 'School', 'Supernatural']",13420,14381.0,6.24
38793,Tensei shitara Slime Datta Ken OVA,"['Fantasy', 'Shounen']",1545,1925.0,7.45
20977,Tonari no Seki-kun OVA,"['Comedy', 'School', 'Seinen']",2566,1926.0,7.45
33787,Usamaru,['Comedy'],14054,14379.0,6.3
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,"['Adventure', 'Comedy', 'Sports', 'Shounen']",3819,1924.0,7.45
30931,Usagi to Kame no Koutsuu Anzen,"['Drama', 'Fantasy', 'Kids']",15266,14377.0,5.25
33157,Tanaka-kun wa Itsumo Kedaruge Specials,"['Comedy', 'School', 'Slice of Life']",3568,1923.0,7.45
6522,Usahana: Yumemiru Ballerina,['Kids'],12867,14378.0,6.35
40670,Usagi no Mofy (TV),['Kids'],16297,14376.0,6.63
24459,Tales of Zestiria: Doushi no Yoake,['Fantasy'],2341,1922.0,7.45
40672,Usagi no Mofy (TV 2016),['Kids'],16319,14375.0,4.5
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,"['Slice of Life', 'Comedy']",1552,1921.0,7.45
24037,Selector Spread WIXOSS,"['Game', 'Psychological']",1626,1919.0,7.45
167,Scrapped Princess,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']",1410,1918.0,7.45
40671,Usagi no Mofy (TV 2014),['Kids'],16317,14374.0,6.0
21713,Usagi no Mofy,['Kids'],13051,14373.0,6.16
40255,Urban Caravan,['Music'],16074,14371.0,5.5
37467,Usagi no Matthew,['Slice of Life'],10732,14372.0,6.55
31327,Shokugeki no Souma OVA,"['Ecchi', 'School', 'Shounen']",1457,1920.0,7.45
11499,Sankarea,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']",237,1917.0,7.45
39886,Umi e Kite,"['Kids', 'Music']",15835,14362.0,5.42
16253,"Umi Da! Funade Da! Nikoniko, Pun","['Fantasy', 'Comedy']",13985,14361.0,6.71
40383,"Umete, Bye-Bye","['Music', 'Dementia']",16099,14360.0,4.44
37462,Umeboshi Jinsei,"['Kids', 'Music']",15948,14359.0,4.67
12835,Umeboshi Denka,"['Comedy', 'Slice of Life']",12632,14357.0,6.03
28497,Rokka no Yuusha,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mystery']",209,1916.0,7.45
39309,Ultraman Kids no Shouboutai,"['Kids', 'Sci-Fi']",15803,14355.0,6.7
23421,Re:␣Hamatora,"['Mystery', 'Comedy', 'Super Power', 'Drama']",940,1915.0,7.45
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Martial Arts', 'Shounen']",3953,1914.0,7.45
30054,Uli Sai Jjang-Iya,['School'],15303,14353.0,6.65
30049,Uli Chingu Kkachi,"['School', 'Slice of Life']",15125,14352.0,6.25
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"['Adventure', 'Comedy']",14052,14354.0,5.84
37698,Ukkari Pénélope (2017),"['Kids', 'Slice of Life']",15749,14350.0,6.37
8345,Ukkari Pénélope,"['Comedy', 'Slice of Life']",12527,14348.0,5.83
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']",10882,6650.0,6.38
34078,Ukkari Pénélope (2013),"['Kids', 'Slice of Life']",14554,14349.0,6.38
34006,Kakuchou Shoujo-kei Trinary,['Sci-Fi'],3373,6649.0,6.38
23641,Ukare Violin,"['Fantasy', 'Kids']",14071,14347.0,6.7
33562,Heibai Wushang,"['Action', 'Comedy', 'Supernatural']",6590,6646.0,6.38
9121,Heroman Specials,"['Action', 'Sci-Fi', 'Shounen']",7489,6648.0,6.38
19961,Heisei Tensai Bakabon,"['Slice of Life', 'Comedy']",11481,6647.0,6.38
39428,UFO-koku no Koutsuu Anzen,"['Kids', 'Sci-Fi']",16204,14344.0,5.83
18269,Ujusonyeon Kaesi,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",14801,14346.0,5.33
16830,Uju Jeonsa Hong Gildong,"['Action', 'Kids', 'Adventure', 'Space', 'Sci-Fi']",14391,14345.0,5.16
1193,Happy Seven: The TV Manga,"['Comedy', 'Magic', 'Fantasy', 'School']",6151,6645.0,6.38
3022,Haai Step Jun,"['Action', 'Romance', 'School', 'Sci-Fi']",10257,6644.0,6.38
